holding_id,portfolio_id,asset_class,instrument_name,quantity,market_value
3132,1087,Cash,GBP Cash,1,40404.73
3133,1506,Equity,AMZN,640,74723.38
3134,552,Mutual Fund,Global Growth Fund,784,80338.63
3135,2435,Bond,Corp Bond A,166,78259.03
3136,861,Bond,Corp Bond B,101,94339.52
3137,2345,Equity,JPM,531,144736.47
3138,547,Bond,Euro Gov Bond,17,4174.59
3139,2016,Bond,UST 10Y,226,105212.6
3140,2471,Bond,UST 5Y,66,8004.11
3141,105,ETF,XIC,577,157388.02
3142,2423,Equity,NVDA,655,108451.76
3143,1631,Mutual Fund,Euro Equity Fund,2068,168790.87
3144,725,Cash,GBP Cash,1,146961.49
3145,180,Equity,UNH,347,136022.07
3146,679,ETF,QQQ,971,242869.29
3147,891,Bond,UK Gilt 2030,295,251732.33
3148,2031,Equity,TSLA,13,4194.68
3149,1068,Equity,V,506,24381.76
3150,978,Mutual Fund,Balanced Income Fund,2400,266248.37
3151,731,Bond,UK Gilt 2030,65,65971.44
3152,1685,Equity,NESN,697,174010.42
3153,2026,Equity,UNH,488,102559.65
3154,1593,Mutual Fund,Euro Equity Fund,1652,28793.11
3155,2318,ETF,SPY,352,52961.75
3156,1516,Mutual Fund,US Bluechip Fund,2074,110188.74
3157,1251,Mutual Fund,US Bluechip Fund,899,86628.03
3158,363,Bond,Euro Gov Bond,61,20199.52
3159,1630,Equity,MSFT,734,301354.01
3160,2217,Mutual Fund,US Bluechip Fund,403,24209.11
3161,724,ETF,XIC,406,100577.69
3162,1447,Equity,GOOGL,514,19312.79
3163,59,Mutual Fund,Balanced Income Fund,1407,122009.25
3164,2472,Bond,UST 5Y,231,196854.4
3165,1809,Mutual Fund,US Bluechip Fund,442,21870.96
3166,1907,Equity,AAPL,997,34236.52
3167,2015,Mutual Fund,Balanced Income Fund,293,16732.44
3168,2379,Bond,Corp Bond A,15,14574.93
3169,1847,Mutual Fund,Global Growth Fund,1087,72144.35
3170,885,Equity,NESN,660,164957.67
3171,1662,ETF,VTI,266,73877.45
3172,2010,Equity,V,695,204264.25
3173,1672,Equity,AAPL,539,199743.04
3174,1446,ETF,VTI,810,321370.02
3175,887,Equity,TSLA,192,14826.2
3176,1348,Bond,UST 5Y,109,124960.24
3177,712,Bond,UST 10Y,265,170441.96
3178,1888,Cash,USD Cash,1,42345.28
3179,1812,Bond,UST 5Y,143,93102.33
3180,1165,Equity,AAPL,229,15090.27
3181,1221,Mutual Fund,Euro Equity Fund,2423,255275.63
3182,125,Bond,Corp Bond A,246,101941.32
3183,1605,ETF,VTI,491,130231.99
3184,1055,ETF,VGK,130,25059.41
3185,1438,Bond,Corp Bond B,144,18258.94
3186,2097,Equity,JPM,935,148120.33
3187,1337,Equity,GOOGL,255,52520.63
3188,1504,Bond,UST 10Y,216,197513.13
3189,675,Bond,UST 5Y,73,55490.13
3190,415,Equity,JPM,333,142442.59
3191,1795,Equity,JPM,296,107759.37
3192,1865,ETF,QQQ,948,331206.72
3193,265,Bond,Euro Gov Bond,113,14158.82
3194,821,Mutual Fund,Euro Equity Fund,1716,141820.53
3195,1564,Equity,NVDA,724,139871.24
3196,1261,Equity,AAPL,477,178334.09
3197,66,Equity,AAPL,855,253274.64
3198,2355,Bond,Euro Gov Bond,189,113827.27
3199,925,Equity,AMZN,525,231902.98
3200,1663,Mutual Fund,Balanced Income Fund,173,19233.26
3201,1897,Equity,AAPL,916,397664.35
3202,387,Bond,UK Gilt 2030,250,119036.38
3203,1694,ETF,VGK,63,20977.01
3204,798,Equity,TSLA,874,52521.2
3205,656,Bond,Corp Bond B,79,57988.43
3206,1937,Equity,NESN,60,5730.83
3207,1894,ETF,VGK,819,120158.13
3208,1858,Equity,NESN,853,103535
3209,516,Equity,MSFT,546,52439.56
3210,978,Equity,NVDA,709,242970.06
3211,2480,Mutual Fund,US Bluechip Fund,2415,111774.4
3212,1627,Mutual Fund,Balanced Income Fund,1536,85294.59
3213,761,Equity,GOOGL,11,409.55
3214,1579,Equity,NESN,780,269755.37
3215,91,Equity,MSFT,815,175238.11
3216,1493,ETF,VGK,880,73123.48
3217,746,Equity,V,127,48236.36
3218,1017,Mutual Fund,US Bluechip Fund,1151,114503.81
3219,243,Equity,UNH,338,108218.96
3220,936,Mutual Fund,US Bluechip Fund,2207,35607.74
3221,981,ETF,XIC,69,5127.12
3222,1238,Bond,Euro Gov Bond,7,4071.1
3223,621,Equity,NVDA,197,87200.93
3224,835,Bond,UK Gilt 2030,100,40042.23
3225,1086,Mutual Fund,Euro Equity Fund,1801,93154.28
3226,1913,Mutual Fund,Balanced Income Fund,1133,40956.5
3227,1687,Mutual Fund,US Bluechip Fund,805,8122.31
3228,1151,Bond,Euro Gov Bond,58,8613.22
3229,1070,Mutual Fund,US Bluechip Fund,2264,211141.5
3230,479,Bond,UST 5Y,99,48978.22
3231,621,Cash,CAD Cash,1,120818.24
3232,1440,Cash,USD Cash,1,131034.74
3233,1925,Mutual Fund,Balanced Income Fund,625,28876.11
3234,1626,Mutual Fund,Global Growth Fund,795,46618.06
3235,460,ETF,VTI,313,37761.52
3236,1922,Equity,GOOGL,18,688.66
3237,318,Bond,Corp Bond B,135,86899.03
3238,1884,Mutual Fund,Balanced Income Fund,816,15319.18
3239,1333,ETF,QQQ,55,9593.31
3240,2056,ETF,QQQ,785,242511.25
3241,770,Equity,UNH,619,196436.39
3242,2193,ETF,SPY,982,219810.76
3243,925,ETF,SPY,529,85809.68
3244,2482,Equity,V,337,15177.71
3245,354,Mutual Fund,Euro Equity Fund,2412,249235.72
3246,2017,Mutual Fund,Global Growth Fund,2257,178645.73
3247,1963,Equity,V,521,165303.61
3248,2028,Equity,TSLA,211,5760.33
3249,1304,Equity,UNH,273,120440.48
3250,603,Bond,UST 5Y,218,242798.35
3251,1677,ETF,SPY,359,37165.33
3252,1305,ETF,EWU,235,56369.97
3253,2266,ETF,VTI,497,43489.01
3254,1906,Equity,NVDA,113,32188.36
3255,1719,Mutual Fund,Global Growth Fund,700,30808.4
3256,497,Bond,Euro Gov Bond,195,117560.31
3257,1437,Bond,UK Gilt 2030,187,171586.33
3258,262,Bond,Corp Bond A,46,44018.99
3259,1189,ETF,VTI,802,122229.73
3260,1022,Bond,Corp Bond B,165,82677.62
3261,1572,Mutual Fund,Balanced Income Fund,492,14931.91
3262,2281,Equity,JPM,741,119170.66
3263,1269,Mutual Fund,Balanced Income Fund,1332,22255.39
3264,1179,ETF,SPY,771,76205.05
3265,525,ETF,QQQ,187,42673.78
3266,1092,Equity,UNH,784,64573.34
3267,1150,Mutual Fund,Global Growth Fund,1171,79130.9
3268,1365,ETF,EWU,740,127816.93
3269,2237,Bond,UST 10Y,15,8695.2
3270,1302,ETF,VTI,938,394942.99
3271,2422,Equity,TSLA,244,63628.68
3272,1099,Bond,Euro Gov Bond,46,31851.78
3273,940,ETF,VGK,618,179085.5
3274,1485,Mutual Fund,Global Growth Fund,1180,85073.85
3275,794,Equity,NVDA,914,96017.89
3276,1513,Bond,UST 5Y,110,53234.32
3277,333,Mutual Fund,US Bluechip Fund,559,31021.24
3278,1202,Mutual Fund,US Bluechip Fund,124,11132.21
3279,2355,ETF,QQQ,719,200220.26
3280,397,Bond,Corp Bond A,238,89384.41
3281,2469,Cash,CAD Cash,1,81126.1
3282,27,Equity,AAPL,359,100986.23
3283,2366,ETF,EWU,172,55270.84
3284,1848,Bond,UK Gilt 2030,84,95081.64
3285,725,ETF,QQQ,396,123282.5
3286,725,Cash,EUR Cash,1,22125.94
3287,262,Cash,EUR Cash,1,62498.74
3288,951,Equity,V,822,315617.66
3289,2495,Mutual Fund,US Bluechip Fund,552,27346.7
3290,1466,Mutual Fund,Global Growth Fund,2498,215819.53
3291,1760,Equity,TSLA,511,121705.08
3292,2002,ETF,EWU,801,111321.34
3293,819,Equity,TSLA,196,83707.75
3294,2498,Equity,NVDA,948,180416.52
3295,1647,ETF,QQQ,550,153824.9
3296,88,Mutual Fund,Balanced Income Fund,2397,119837.88
3297,1591,Cash,USD Cash,1,31178.13
3298,930,Equity,TSLA,558,78654.28
3299,2455,Bond,Corp Bond B,154,134365.47
3300,228,Equity,AAPL,498,82115.94
3301,2012,Mutual Fund,Euro Equity Fund,1289,46495.91
3302,2007,Equity,TSLA,393,166006.05
3303,573,ETF,VGK,287,17827.05
3304,200,ETF,VTI,439,115347.1
3305,1893,Equity,NVDA,636,132958.71
3306,2039,Mutual Fund,Euro Equity Fund,1910,89695.24
3307,574,Equity,GOOGL,361,149456.77
3308,1142,Mutual Fund,US Bluechip Fund,2103,115896.82
3309,1483,Bond,UK Gilt 2030,81,10293.65
3310,2089,Equity,V,261,30846.55
3311,1341,Equity,V,214,7726.55
3312,1104,Equity,NVDA,63,16698.24
3313,853,Mutual Fund,Global Growth Fund,1548,95581.06
3314,1467,Mutual Fund,US Bluechip Fund,2255,91171.18
3315,873,Bond,UST 10Y,73,81354.79
3316,286,Equity,NVDA,37,14635.22
3317,1536,Equity,UNH,48,14876.15
3318,2256,ETF,VTI,936,274890.04
3319,1684,Mutual Fund,Balanced Income Fund,254,2319.97
3320,2144,Mutual Fund,US Bluechip Fund,2454,263595.86
3321,215,Mutual Fund,US Bluechip Fund,150,8068.35
3322,137,Equity,MSFT,127,17015.72
3323,121,Equity,V,169,36430.96
3324,1512,Equity,NVDA,741,66695.63
3325,1553,Bond,UST 5Y,91,99785.71
3326,1353,Equity,NVDA,481,144065.51
3327,583,Cash,GBP Cash,1,32260.57
3328,859,Equity,AMZN,105,43590.81
3329,1442,Bond,Euro Gov Bond,256,82866.01
3330,2284,Equity,V,743,56652.41
3331,678,Equity,MSFT,130,16854.85
3332,1269,Mutual Fund,Global Growth Fund,1730,95954.26
3333,246,Equity,V,645,152907.49
3334,1583,Equity,UNH,277,103735.89
3335,503,Cash,CAD Cash,1,77188.42
3336,420,Equity,NESN,801,130408.84
3337,77,ETF,SPY,83,5346.04
3338,535,Bond,Corp Bond B,286,260554.42
3339,530,Bond,Euro Gov Bond,235,146162.86
3340,2312,ETF,XIC,204,44811.79
3341,143,Equity,NVDA,664,215383.92
3342,1298,Bond,Corp Bond B,54,63629.38
3343,392,Equity,NVDA,421,24049.47
3344,886,ETF,XIC,909,78410.78
3345,778,ETF,EWU,926,230249.28
3346,102,Equity,V,987,247402.68
3347,1796,Bond,UST 5Y,129,43198.08
3348,684,Equity,GOOGL,397,114963.15
3349,2235,Cash,USD Cash,1,144708.61
3350,503,Mutual Fund,US Bluechip Fund,890,60528.32
3351,2466,Equity,AAPL,208,68117.96
3352,831,Equity,GOOGL,507,119922.04
3353,1444,Mutual Fund,Euro Equity Fund,1322,118237.07
3354,832,Equity,AMZN,107,42122.5
3355,1801,Equity,NVDA,446,114236.86
3356,1613,ETF,QQQ,872,314098.83
3357,1118,Equity,V,581,257424.63
3358,1696,Bond,UST 10Y,80,92152.65
3359,840,ETF,SPY,951,173240.52
3360,1297,Equity,V,671,30632
3361,222,Bond,UK Gilt 2030,78,85174.6
3362,1014,Mutual Fund,US Bluechip Fund,989,116572.33
3363,277,Mutual Fund,US Bluechip Fund,1768,181166.05
3364,1693,Equity,V,26,11595.64
3365,18,Mutual Fund,US Bluechip Fund,857,25408.25
3366,1908,ETF,VGK,117,52332.17
3367,1191,Equity,GOOGL,417,161252.5
3368,2045,Mutual Fund,Global Growth Fund,1021,102275.39
3369,1997,Equity,NVDA,516,106834.49
3370,2064,Cash,EUR Cash,1,60572.64
3371,235,ETF,SPY,120,24201.11
3372,2426,Mutual Fund,US Bluechip Fund,1763,193493.31
3373,1176,Equity,NESN,487,104519.74
3374,1768,Cash,EUR Cash,1,26896.01
3375,32,ETF,QQQ,587,67343.74
3376,587,Bond,Corp Bond A,233,81835.67
3377,1179,Cash,GBP Cash,1,20141.02
3378,1628,ETF,SPY,836,105065.81
3379,1732,Bond,Corp Bond B,22,15404.43
3380,973,Mutual Fund,Balanced Income Fund,167,6456.94
3381,2453,Equity,NVDA,38,10392.83
3382,1586,Equity,AMZN,420,135863.3
3383,892,Equity,AAPL,349,7398.67
3384,1505,ETF,EWU,770,278857.37
3385,202,ETF,VGK,382,164271.97
3386,1939,Equity,UNH,499,53931.61
3387,1854,Mutual Fund,US Bluechip Fund,1837,114904.26
3388,2267,Equity,GOOGL,383,104622.9
3389,1577,ETF,VGK,350,121683.46
3390,2078,ETF,XIC,798,16223.13
3391,1243,ETF,SPY,110,47161.61
3392,347,Equity,NVDA,446,106591.83
3393,2426,Bond,Corp Bond A,37,25891.09
3394,627,Equity,TSLA,26,3763.73
3395,1619,Equity,MSFT,359,111259.44
3396,1793,ETF,XIC,39,16267.26
3397,1378,Equity,NESN,338,11375.04
3398,1369,Mutual Fund,US Bluechip Fund,2021,41793.27
3399,1379,Mutual Fund,Global Growth Fund,1640,169406.88
3400,2126,Equity,JPM,195,30399.11
3401,1076,Mutual Fund,Balanced Income Fund,531,24755.98
3402,1646,ETF,SPY,99,2585.35
3403,1492,Mutual Fund,Balanced Income Fund,145,12599.13
3404,1115,ETF,SPY,801,84514.15
3405,2425,Equity,UNH,416,67235.53
3406,2332,Equity,UNH,302,120942.51
3407,203,ETF,VGK,215,5863.02
3408,324,Equity,TSLA,595,38057.65
3409,1360,Equity,AMZN,157,38885.29
3410,1833,ETF,VGK,349,43364.61
3411,119,Mutual Fund,Euro Equity Fund,372,27409.73
3412,580,ETF,XIC,91,1985.9
3413,319,Equity,UNH,73,23368.02
3414,2455,ETF,QQQ,679,107579.73
3415,135,Mutual Fund,Global Growth Fund,379,44249.34
3416,43,Mutual Fund,US Bluechip Fund,288,8672.7
3417,600,Bond,UST 10Y,147,149722.65
3418,1230,Equity,V,506,48276.87
3419,860,Equity,NVDA,611,260017.12
3420,2414,Equity,TSLA,833,172638.2
3421,649,Equity,NESN,227,88846.4
3422,1247,Bond,Corp Bond B,231,266343.3
3423,1028,ETF,VTI,157,19930.46
3424,1300,ETF,SPY,896,160367.12
3425,547,Equity,NVDA,921,309974.72
3426,1852,Equity,NVDA,700,196098.1
3427,634,ETF,QQQ,343,75213.46
3428,915,Equity,GOOGL,871,119075.41
3429,1551,Equity,UNH,185,10415.92
3430,2463,Mutual Fund,US Bluechip Fund,84,7803.52
3431,468,Mutual Fund,Balanced Income Fund,558,10679.59
3432,831,Mutual Fund,US Bluechip Fund,1275,96326.83
3433,172,Equity,AMZN,306,93901.43
3434,407,ETF,VTI,378,43026.26
3435,329,Bond,Corp Bond B,283,193375.76
3436,1039,Cash,USD Cash,1,123944.15
3437,1788,Equity,AAPL,645,178721.59
3438,830,Mutual Fund,Global Growth Fund,1901,49057.62
3439,1173,ETF,XIC,467,165109.9
3440,466,ETF,XIC,143,5462.71
3441,2044,Equity,TSLA,223,33048.5
3442,953,Mutual Fund,Balanced Income Fund,204,18073.89
3443,1632,Equity,TSLA,757,314854.06
3444,2349,ETF,SPY,88,32643.37
3445,2473,Equity,UNH,786,75849.24
3446,642,Cash,GBP Cash,1,127366.18
3447,65,Cash,USD Cash,1,54735.02
3448,1766,Cash,EUR Cash,1,130109.18
3449,1253,ETF,VTI,976,78013.24
3450,204,Equity,V,822,131733.98
3451,361,Mutual Fund,Global Growth Fund,1076,31123.81
3452,255,Equity,V,85,35276.08
3453,1890,Cash,GBP Cash,1,147738.41
3454,288,Bond,UST 10Y,30,6670.19
3455,2162,Equity,NESN,743,20638.15
3456,127,Equity,JPM,974,361769.11
3457,1154,Mutual Fund,Balanced Income Fund,2323,263786.13
3458,2145,Equity,UNH,664,62412.26
3459,2432,ETF,QQQ,469,165687.86
3460,2465,ETF,VGK,247,43050.48
3461,2105,Mutual Fund,Euro Equity Fund,746,50126.67
3462,1790,Bond,Corp Bond B,44,49123.17
3463,1218,Equity,V,884,354934.67
3464,2285,Bond,Corp Bond B,140,128167.1
3465,840,Bond,Corp Bond B,24,24074.59
3466,2195,Mutual Fund,Euro Equity Fund,1000,73452.69
3467,172,Cash,USD Cash,1,15698.64
3468,2297,ETF,VTI,99,26384.6
3469,554,Bond,Euro Gov Bond,215,93267.23
3470,1170,Equity,AMZN,341,128265.61
3471,598,Equity,V,339,49607.71
3472,1503,Equity,TSLA,780,338007.34
3473,594,ETF,VTI,840,329211.84
3474,2006,Bond,Corp Bond A,37,44246.75
3475,1995,Mutual Fund,Global Growth Fund,1808,85972.78
3476,1307,Equity,NESN,430,109359.81
3477,558,Mutual Fund,Global Growth Fund,701,19970.49
3478,1021,Equity,NVDA,882,331239.29
3479,644,ETF,XIC,528,137393.57
3480,1617,Equity,V,585,229184.45
3481,1280,Equity,AAPL,735,225378.87
3482,1094,Cash,USD Cash,1,94769.44
3483,1341,Equity,JPM,647,215841.5
3484,556,ETF,VTI,352,101077.77
3485,2372,ETF,SPY,73,26745.85
3486,1113,Equity,UNH,705,118196.34
3487,1078,Bond,UST 10Y,283,241269.11
3488,450,Equity,TSLA,26,9472.97
3489,2024,ETF,VGK,483,124151.36
3490,1535,ETF,SPY,762,221956.27
3491,2426,Equity,GOOGL,754,256772.97
3492,1828,Bond,UK Gilt 2030,250,155068.53
3493,1700,Equity,V,140,26084.85
3494,1406,Equity,MSFT,757,147344.51
3495,2164,Bond,UST 10Y,118,127346.73
3496,1127,Mutual Fund,Global Growth Fund,504,24755.63
3497,176,Bond,Corp Bond B,80,21666.52
3498,1825,Bond,UK Gilt 2030,202,219016.13
3499,1870,Bond,UK Gilt 2030,9,5091.11
3500,756,Equity,TSLA,414,97593.83
3501,877,Bond,Euro Gov Bond,216,177795.76
3502,2192,ETF,VGK,745,27123.69
3503,1510,Bond,UK Gilt 2030,274,22389.22
3504,1163,Bond,UST 10Y,204,179992.91
3505,239,Mutual Fund,Balanced Income Fund,1348,58577.82
3506,1392,Equity,TSLA,748,151878.21
3507,961,Mutual Fund,Balanced Income Fund,2134,30079.31
3508,834,Mutual Fund,US Bluechip Fund,2472,261024.74
3509,1959,ETF,SPY,233,45278.95
3510,2480,Equity,TSLA,229,14204.57
3511,366,Mutual Fund,Balanced Income Fund,2119,149060.72
3512,1680,Bond,Corp Bond B,160,59743.19
3513,152,Equity,NVDA,499,138747.79
3514,672,Equity,UNH,824,195186.86
3515,2388,Mutual Fund,Euro Equity Fund,981,55273.81
3516,2048,Equity,AAPL,244,41745.14
3517,1106,ETF,XIC,615,63390.34
3518,513,Mutual Fund,Balanced Income Fund,130,15485.99
3519,2174,Equity,NESN,727,263442.16
3520,1796,Mutual Fund,Balanced Income Fund,700,66971.53
3521,1000,ETF,VTI,800,252216.2
3522,606,Mutual Fund,Balanced Income Fund,62,6384.71
3523,1570,ETF,VGK,102,32347.81
3524,2237,Bond,UST 10Y,37,4164.63
3525,692,Equity,AAPL,787,130576.35
3526,2009,Bond,UST 5Y,293,106314.59
3527,1786,Equity,V,740,135173.12
3528,2328,ETF,SPY,941,335835.31
3529,2066,Cash,GBP Cash,1,56686.24
3530,2484,Mutual Fund,Euro Equity Fund,850,99358.79
3531,636,Equity,V,894,314531.76
3532,1090,Bond,UST 5Y,63,75536.49
3533,1903,Mutual Fund,US Bluechip Fund,2121,105658.32
3534,1379,ETF,QQQ,114,47753.24
3535,923,ETF,XIC,153,21596.97
3536,639,Equity,TSLA,438,28904.24
3537,904,Mutual Fund,Balanced Income Fund,2155,97475.92
3538,1439,Bond,Corp Bond B,270,201992.68
3539,2254,Bond,UST 5Y,230,93113.35
3540,1026,Equity,JPM,580,191726.38
3541,1835,Equity,NESN,668,139189.62
3542,1573,ETF,SPY,711,61323.21
3543,2316,Mutual Fund,Euro Equity Fund,1106,109008.96
3544,1738,Mutual Fund,Euro Equity Fund,985,59295.35
3545,2314,ETF,VGK,205,15682.08
3546,610,ETF,QQQ,590,185414.93
3547,912,ETF,EWU,570,52530.1
3548,518,Equity,GOOGL,649,157561.33
3549,130,Equity,MSFT,564,68722.55
3550,319,Equity,UNH,697,99555.28
3551,1139,Cash,GBP Cash,1,112975.31
3552,1321,Bond,Corp Bond B,74,58680.01
3553,2241,Mutual Fund,Euro Equity Fund,449,25577.8
3554,1676,Equity,TSLA,979,246792.52
3555,2356,ETF,VTI,900,255608.62
3556,1695,Equity,GOOGL,279,47113.22
3557,704,Equity,AAPL,527,125624.21
3558,1843,Equity,JPM,336,35240.53
3559,1979,Bond,Corp Bond B,183,173424.73
3560,1956,Equity,NESN,870,92202.69
3561,542,Bond,UST 10Y,242,81370.71
3562,197,ETF,VGK,751,266833.31
3563,770,Bond,UK Gilt 2030,62,64015.98
3564,1943,Cash,EUR Cash,1,16106.25
3565,41,ETF,SPY,342,106721.43
3566,1453,ETF,QQQ,929,213744.38
3567,98,Equity,NVDA,819,114538.83
3568,359,Cash,CAD Cash,1,64513.4
3569,1519,Mutual Fund,US Bluechip Fund,37,3984.57
3570,779,ETF,VGK,244,45180.94
3571,2317,Mutual Fund,Global Growth Fund,1410,12845.82
3572,21,Equity,NVDA,707,216059.61
3573,350,Mutual Fund,Global Growth Fund,1618,139656.48
3574,1486,Bond,UST 10Y,118,133272.07
3575,1402,Equity,MSFT,850,290516.27
3576,2164,Equity,GOOGL,316,137871.76
3577,2018,ETF,VGK,809,344075.42
3578,188,Equity,TSLA,296,124650.98
3579,2041,Equity,NESN,209,50048.39
3580,1570,Bond,UK Gilt 2030,25,13078.86
3581,2173,Equity,AMZN,177,45291.63
3582,2211,Equity,AAPL,549,118350.44
3583,336,ETF,QQQ,316,57761.61
3584,2335,Equity,NESN,70,29140.75
3585,2068,Equity,AMZN,259,55776.66
3586,1300,ETF,VGK,333,7309.3
3587,185,Bond,UST 5Y,22,25336.1
3588,2029,Mutual Fund,Euro Equity Fund,1226,64895.47
3589,113,ETF,EWU,418,83191.98
3590,1216,ETF,SPY,454,195194.71
3591,1759,Equity,MSFT,943,405455.25
3592,16,Equity,GOOGL,455,72118.06
3593,1781,Mutual Fund,Global Growth Fund,377,10164.42
3594,311,Bond,Euro Gov Bond,130,54713.75
3595,1195,Mutual Fund,Balanced Income Fund,1684,43308.65
3596,1926,Equity,MSFT,956,156627.96
3597,1306,Bond,UST 5Y,262,283907.17
3598,283,ETF,VGK,118,11970.29
3599,2283,Equity,JPM,372,135099.84
3600,2149,Mutual Fund,Balanced Income Fund,2244,130958.03
3601,343,ETF,EWU,955,407828.82
3602,1429,Mutual Fund,Euro Equity Fund,2216,217900.36
3603,29,Bond,UST 10Y,292,145040.18
3604,1940,Bond,UK Gilt 2030,45,16435.7
3605,1001,Equity,AMZN,399,159972.25
3606,1102,Bond,Corp Bond A,17,16855.46
3607,1760,Cash,CAD Cash,1,92150.04
3608,2300,Mutual Fund,Global Growth Fund,1573,173351.55
3609,1964,Equity,NVDA,984,149549.94
3610,2362,ETF,EWU,313,121934.47
3611,1759,Equity,UNH,395,111345.67
3612,85,Bond,Euro Gov Bond,116,113596.26
3613,1193,Mutual Fund,US Bluechip Fund,839,21085.81
3614,1694,ETF,VTI,620,197308.21
3615,62,Mutual Fund,Global Growth Fund,1963,105561.51
3616,1361,Equity,GOOGL,805,240140.99
3617,2128,Mutual Fund,Global Growth Fund,2355,208743.34
3618,1260,Bond,Corp Bond B,264,258938.92
3619,520,Cash,EUR Cash,1,65652.87
3620,397,Bond,Corp Bond A,40,7057.76
3621,2202,Bond,UST 5Y,234,203103.62
3622,329,ETF,QQQ,310,135508.25
3623,348,Bond,UST 10Y,83,98817.93
3624,1299,Cash,USD Cash,1,31057.19
3625,2404,ETF,VTI,160,62254.02
3626,1527,Bond,UK Gilt 2030,211,210476.88
3627,264,Mutual Fund,Euro Equity Fund,1403,87137.72
3628,973,Equity,MSFT,999,335843.93
3629,2470,Equity,NVDA,194,31588.9
3630,11,ETF,QQQ,594,138296.27
3631,473,Mutual Fund,Global Growth Fund,2027,39016.78
3632,303,Mutual Fund,US Bluechip Fund,1797,67233.88
3633,1492,Cash,EUR Cash,1,53941.52
3634,1284,Bond,UST 5Y,23,19748.65
3635,971,Bond,UK Gilt 2030,119,85010.14
3636,1836,Mutual Fund,Balanced Income Fund,2464,114191.56
3637,502,Equity,TSLA,152,19039.71
3638,1994,Equity,JPM,149,66215.21
3639,163,Mutual Fund,Euro Equity Fund,1411,105201.46
3640,2065,Equity,AAPL,63,5429.52
3641,2408,Equity,V,263,66046.03
3642,1825,Mutual Fund,US Bluechip Fund,224,22517.43
3643,895,Bond,Corp Bond A,72,72328.61
3644,1436,Mutual Fund,US Bluechip Fund,1768,169143.22
3645,1233,ETF,QQQ,983,360854.34
3646,1350,ETF,VTI,126,51264.57
3647,549,ETF,VGK,409,107792.02
3648,1679,Cash,USD Cash,1,9257.35
3649,1039,ETF,QQQ,543,207546.63
3650,495,Equity,TSLA,34,13035
3651,804,Equity,AAPL,818,81826.9
3652,115,Bond,UST 5Y,112,100979.58
3653,176,ETF,SPY,399,124357.26
3654,1414,Equity,V,36,10036.94
3655,95,ETF,VGK,989,204650.05
3656,333,Equity,TSLA,458,39150.87
3657,1175,Mutual Fund,Balanced Income Fund,193,7735.95
3658,1859,Equity,UNH,54,12894.68
3659,1138,Equity,JPM,894,307429.98
3660,2242,Bond,UK Gilt 2030,207,243121.12
3661,544,ETF,QQQ,372,128312.77
3662,1161,Bond,UK Gilt 2030,95,83431.2
3663,199,Mutual Fund,Global Growth Fund,129,9049.64
3664,1683,Equity,NVDA,162,54645.58
3665,1005,Equity,NVDA,130,2635.83
3666,2,Equity,JPM,381,9120.62
3667,1579,Cash,EUR Cash,1,101374.94
3668,915,ETF,VGK,619,116163.25
3669,1439,Equity,AAPL,640,38917.02
3670,1902,Equity,MSFT,766,67720.47
3671,2202,Equity,GOOGL,823,185226.96
3672,1999,Mutual Fund,Euro Equity Fund,2338,206389.36
3673,1200,Mutual Fund,US Bluechip Fund,1084,124288.06
3674,525,Equity,JPM,672,20869.66
3675,803,Mutual Fund,Global Growth Fund,697,69508.63
3676,2192,ETF,SPY,253,89242.81
3677,1093,ETF,VTI,118,8266.78
3678,520,Bond,UST 5Y,247,77177.13
3679,1997,Equity,UNH,710,187272.76
3680,1134,Mutual Fund,Global Growth Fund,288,4180.91
3681,2353,ETF,SPY,281,62487.32
3682,2161,ETF,QQQ,625,156459.11
3683,2303,Equity,TSLA,785,246288.32
3684,2021,ETF,SPY,245,101452.35
3685,1273,Mutual Fund,US Bluechip Fund,816,6999.72
3686,551,Equity,TSLA,863,360418.45
3687,496,Equity,UNH,45,10210.32
3688,414,Bond,Euro Gov Bond,255,57705.29
3689,1350,Mutual Fund,US Bluechip Fund,231,22187.06
3690,1909,Mutual Fund,Balanced Income Fund,2306,235241.17
3691,333,Bond,Euro Gov Bond,153,176079.26
3692,1311,Equity,TSLA,941,382861.93
3693,1581,Mutual Fund,US Bluechip Fund,773,78268.54
3694,975,Mutual Fund,Global Growth Fund,2162,68764.55
3695,286,Equity,JPM,635,283373.52
3696,1155,Mutual Fund,US Bluechip Fund,2391,32250.98
3697,183,ETF,VGK,496,216422.97
3698,2042,Equity,NVDA,156,45171.59
3699,1359,ETF,QQQ,415,127678.92
3700,2028,Bond,UST 10Y,217,220532.51
3701,2008,Equity,V,459,77494.43
3702,274,Cash,USD Cash,1,64107.81
3703,281,ETF,XIC,644,151966.23
3704,529,Equity,MSFT,234,18660.14
3705,741,Equity,V,884,161556.58
3706,1910,Equity,V,704,203644.52
3707,765,Equity,TSLA,387,114017.44
3708,2094,Bond,UST 10Y,255,60759.43
3709,750,Cash,GBP Cash,1,91041.57
3710,1503,Equity,V,82,16079.71
3711,1058,Mutual Fund,Balanced Income Fund,1501,167798.72
3712,151,Equity,NESN,71,30722.48
3713,1225,Mutual Fund,Balanced Income Fund,2112,152350.96
3714,266,Equity,GOOGL,522,173958.51
3715,583,Equity,GOOGL,815,150078.91
3716,12,ETF,VTI,117,14730.45
3717,2059,Equity,JPM,195,17465.2
